,handle,prediction_score,prediction_confidence,quant_1,quant_2,quant_3,quant_4,quant_5,quant_6,quant_7
1142,Flyertsa,0,0.6457955336122165,-0.1631756768074475,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.5198696050049728,-0.3815024538170149
1143,gravenp,0,0.6374064803485986,-0.092556690171415,0.2728776215231617,-0.0380302864702404,-0.0137276831468356,3.170593691166055,1.5124292256587455,-0.3698938943545028
1144,ccarella,0,0.6209154229014857,-0.1984851701254638,0.2728776215231617,0.023741702321055,-0.0555640303729612,1.9009638859207485,3.532020079026346,0.1408827219960303
1145,maikermunoz2309,0,0.5938833264762018,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5218246784351447,-0.4047195727420392
1146,sevket06,0,0.5494711457149227,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,1.0050876705291305,-0.4163281322045513
1147,ShaoChiLa,0,0.6120464273630499,-0.092556690171415,-0.1700994446701334,-0.1152452724593598,-0.0675172724375685,-0.6382957245698645,0.3002836989521507,-0.2189826213418453
1148,Wkm-AI,0,0.5425655410210595,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0495874093406575,-0.6382957245698645,0.3872844665948014,-0.4163281322045513
1149,htd65,0,0.5533640941743148,-0.2337946634434801,-0.1700994446701334,1.7688003856751524,0.6197941462773512,0.6313340806754419,-0.6899609934299304,-0.2305911808043574
1150,Cherolm,1,0.48593173004936885,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7730516142122373,-0.288633978116918
1151,boylinek,0,0.6459591062383733,0.1899192563727151,-0.1700994446701334,-0.0998022752615359,-0.0376341672760502,0.6313340806754419,0.5779041260365644,-0.0332456699416513
1152,zhangyu0008,1,0.49789481749979225,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6860508465695866,-0.3350682159669664
1153,Braindead666,0,0.515437807907867,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6381515475303744,-0.1725483834917968
1154,schferr,0,0.571308403947788,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,1.2661489832980952,-0.6860508465695866,-0.3815024538170149
1155,Setty311,1,0.4865355960805817,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7368827557540567,-0.3234596565044543
1156,susanmu2020,0,0.540596626545147,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.0965962073727505,-0.4279366916670634
1157,CryptoBaro,1,0.467383496575581,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7847820547932689,-0.4279366916670634
1158,iSeven777,0,0.5152954639473141,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6518370615415778,-0.3931110132795271
1159,0xunited,0,0.5098971161533528,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6674776489829533,-0.4163281322045513
1160,mxhd2140,0,0.5369853295329401,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.6332638639549446,-0.2654168591918937
1161,Arvex28,0,0.5917644831888269,-0.1984851701254638,0.0513890884265141,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,0.0412364694543703,-0.4047195727420392
1162,DeMo998,0,0.570386083261221,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.6078479093627095,-0.3698938943545028
1163,lijinjian6,0,0.5031130734717328,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7622987103462917,-0.1609398240292847
1164,cakoyo,0,0.6730222305872151,0.1193002697366826,0.7158546877164568,0.5333606098492428,0.1894774319514884,1.9009638859207485,0.5886570299025099,-0.4163281322045513
1165,rpavlovs,0,0.6533445161087464,1.1785850692771704,0.9373432208131044,0.0855136911123505,0.0340852851115935,1.2661489832980952,3.16055612729368,-0.3350682159669664
1166,rkbhochalya,0,0.6698071393512458,1.072656589323122,0.2728776215231617,-0.0225872892724165,-0.0376341672760502,2.5357787885434013,1.6649249532121555,-0.4163281322045513
1167,stevanll,0,0.5497139460001805,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.6382957245698645,-0.2099904663227223,-0.2421997402668695
1168,defisummer666,1,0.47072810899175155,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.782826981363097,-0.4047195727420392
1169,fbxt,0,0.5970451234131566,-0.2691041567614963,-0.1700994446701334,-0.1152452724593598,-0.0555640303729612,1.2661489832980952,-0.3722615610269922,-0.3698938943545028
1170,cavaletto,1,0.467383496575581,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7847820547932689,-0.4279366916670634
1171,mgsre1999,0,0.601931128214338,-0.2691041567614963,0.0513890884265141,-0.0071442920745926,-0.0137276831468356,-0.6382957245698645,0.5202294598464925,-0.3931110132795271
1172,brocoulipl,0,0.5085092682776929,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6811631629941568,-0.3815024538170149
1173,DavidLazzaro,0,0.5530904772714956,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.1288549189705873,-0.4279366916670634
1174,ImpossibleResearch,0,0.6220367093762383,-0.1631756768074475,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,-0.3673738774515624,-0.3582853348919907
1175,essaimess,0,0.6548246852564883,-0.1984851701254638,0.0513890884265141,-0.0998022752615359,-0.0615406514052648,1.9009638859207485,1.2944385381945755,-0.4279366916670634
1176,clna2402,0,0.5495131983357223,-0.2691041567614963,-0.1700994446701334,-0.1152452724593598,-0.0615406514052648,-0.6382957245698645,-0.4260260803567203,-0.3931110132795271
1177,krautdawg,0,0.5580501675795873,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.1047763559349579,4.935217780013535
1178,eypoo,0,0.5442595748188085,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,1.2661489832980952,-0.701691434010962,-0.2189826213418453
1179,Mr-Z11,0,0.6169718141800857,-0.1278661834894312,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,-0.0799780832162891,0.3730539112462727
1180,KarGlo,0,0.5523204564909793,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,2.384391975515425,-0.3931110132795271
1181,Roribard,0,0.6195697648066096,0.1546097630546988,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,0.693253458416708,-0.1028970267167241
1182,bitcoinmaksimalisti,1,0.49240416219020267,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.756433490055776,-0.0912884672542119
1183,HBesso31,0,0.6649085718127834,-0.1278661834894312,0.2728776215231617,-0.0689162808658881,-0.0256809252114429,2.5357787885434013,0.0373263225940264,-0.3931110132795271
1184,Barbery,0,0.6659787407348112,0.9314186160510568,1.3803202870063993,0.147285679903646,-0.0376341672760502,1.2661489832980952,2.6209558605662284,-0.0448542294041635
1185,zksyncetester,0,0.534973431062276,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.672365332558383,-0.4163281322045513
1186,jakerobertelli,1,0.467383496575581,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7847820547932689,-0.4279366916670634
1187,stanislavmoravec,0,0.5922502749734355,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5218246784351447,-0.1841569429543089
1188,muradwz,0,0.5514329222560321,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6146906663683113,1.591952654810045
1189,slinky57,0,0.5454860483415014,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.2754854262334819,-0.4047195727420392
1190,mpgdd,0,0.5478200420410195,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.1712488525608034,-0.3815024538170149
1191,12cccyz,0,0.5107933352651881,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6625899654075235,-0.3931110132795271
1192,paribu,0,0.6308969214158591,-0.1984851701254638,-0.1700994446701334,0.0700706939145266,-0.0675172724375685,1.9009638859207485,0.289530795086205,-0.1377227051042604
1193,koerms,0,0.6359051223313721,-0.1631756768074475,-0.1700994446701334,-0.1152452724593598,-0.0675172724375685,-0.6382957245698645,-0.511071774569199,-0.195765502416821
1194,honmashinsei,0,0.5634477650283224,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.6382957245698645,0.5651961487404468,0.9186562059843424
1195,bamigboyetitil2,0,0.5577073745027394,-0.2337946634434801,0.0513890884265141,-0.1306882696571836,-0.0555640303729612,-0.6382957245698645,-0.3087216745464046,-0.3815024538170149
1196,Ultrawochmen,0,0.5826883355577311,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0495874093406575,-0.6382957245698645,-0.4612174020998149,3.414496490424448
1197,mrstanley888,0,0.5181077750472409,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7671863939217216,-0.3815024538170149
1198,MatiEth,0,0.5635801658940246,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6049152992174516,1.7080382494351665
1199,0xThree,1,0.47072810899175155,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.782826981363097,-0.4047195727420392
1200,berstonsenin,1,0.4883546768803292,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6880059199997585,0.1989255193085909
1201,garamtomasala,0,0.5455878859255543,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,-0.6489044513963199,-0.3815024538170149
1202,1577648502,0,0.6247179185370265,0.1193002697366826,0.2728776215231617,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.110281721383954,0.2801854355461758
1203,danishokoohi12,1,0.4917487077099799,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7750066876424093,-0.3118510970419422
1204,Luvlee17,1,0.48683195688090863,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.780871907932925,-0.3815024538170149
1205,Costalom,0,0.600992293990865,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,0.5818142728969081,-0.3931110132795271
1206,supe22,0,0.589774316363801,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5052065542786833,1.3597814655598028
1207,sicalpath,0,0.683803775903022,1.884774935637496,0.0513890884265141,0.0391846995188789,0.0161554220146825,1.2661489832980952,1.980669312184922,-0.3931110132795271
1208,AlbertWh1te,0,0.6880532238738423,6.369080587025562,0.0513890884265141,0.3326016462775325,0.9783914082155702,1.9009638859207485,1.8526120025086608,-0.4279366916670634
1209,chainsendlabs,0,0.5732916491204563,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.1992375624567767,2.7063743632112085
1210,umfana,0,0.6104158852407446,-0.0572471968533987,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.6382957245698645,-0.3214296518425221,-0.3931110132795271
1212,0xMitz,0,0.561532997872525,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5697239774743569,0.790962051896709
1213,prety0103,0,0.6350260073218099,-0.1278661834894312,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,1.2661489832980952,-0.4094079562002589,-0.3815024538170149
1214,OMT48,0,0.5047518438976683,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7691414673518935,-0.2421997402668695
1215,amolisix,0,0.6394962821257724,0.2252287496907314,0.4943661546198092,-0.1306882696571836,-0.0615406514052648,0.6313340806754419,2.3922122692361127,0.0015800084458849
1216,xushao2,0,0.5907840341126556,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5208471417200587,1.661604011585118
1217,eferbarn,0,0.6149699436764089,-0.2337946634434801,0.0513890884265141,-0.084359278063712,-0.0495874093406575,1.2661489832980952,-0.6107805195079674,-0.3582853348919907
1218,ilzc,0,0.6223102723688065,0.4723952029168453,-0.1700994446701334,-0.1152452724593598,-0.0436107883083539,1.2661489832980952,2.921059632097619,0.7097021356591242
1219,helloworld202109,0,0.5635801658940246,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6039377625023656,1.7196468088976786
1220,boxofscraps,0,0.5577065601145077,-0.2691041567614963,-0.1700994446701334,-0.1152452724593598,-0.0675172724375685,-0.6382957245698645,1.4821255874910806,-0.3931110132795271
1221,ffsociety2,0,0.6275332884211273,-0.0572471968533987,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4788130629713623,-0.1261141456417483
1223,mydogboss,0,0.5646312030583645,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.5212069965615784,-0.4163281322045513
1224,dbubb2001,0,0.5574846256055326,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.0021350008509317,8.916953675655192
1225,Blake4liberty,1,0.4738124513052786,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.781849444648011,-0.3931110132795271
1226,ali3208,0,0.5805409101903988,-0.2691041567614963,-0.1700994446701334,1.3363964641360842,0.2253371581453103,0.6313340806754419,-0.6801856262790708,-0.3931110132795271
1227,qingyunshanshang,1,0.47437599396632046,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6704102591282112,0.9302647654468544
1228,jaesmail,0,0.6514247044623562,-0.0572471968533987,0.0513890884265141,-0.1152452724593598,-0.0675172724375685,1.9009638859207485,2.6737428431808703,0.2337511976961273
1229,sdass234,0,0.5581004996823667,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6088254460777954,-0.3931110132795271
1230,ljjmu222,0,0.6287734375204119,0.1193002697366826,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.0034808219472112,1.4909234179268542,0.3614453517837606
1231,fist84,0,0.640529838995528,-0.1278661834894312,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,1.2661489832980952,2.5926072958287354,-0.4279366916670634
1232,jsouffle,1,0.48683195688090863,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.780871907932925,-0.3815024538170149
1233,x-i-x-a,0,0.6551416606123684,-0.1631756768074475,-0.1700994446701334,-0.0689162808658881,-0.0376341672760502,-0.0034808219472112,1.1888645729652916,-0.3815024538170149
1234,bilalbasut,0,0.5094459790247862,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.6382957245698645,-0.6801856262790708,-0.3815024538170149
1235,haozai163,1,0.49883687777062147,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6440167678208901,0.3034025544712
1236,taxuexunmeike,0,0.6107246783140543,-0.1278661834894312,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4279811537868922,-0.3815024538170149
1237,bmbzlgzzlr,1,0.49499744103695964,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.0034808219472112,-0.6860508465695866,0.7329192545841484
1239,chychyou,0,0.5138201602350242,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.7574110267708619,-0.2421997402668695
1240,xiaoxu11111,0,0.509246836875769,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7095117277316497,-0.3931110132795271
1241,MisakiLd,0,0.5595685285938596,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.0793604013427229,-0.3582853348919907
1242,daylon-dot-eth,1,0.4923385402276974,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7759842243574953,-0.3234596565044543
1243,DaveAppleton,0,0.6473183653817225,2.0966318955455936,2.7092514855862846,0.4870316182557712,-0.0495874093406575,3.170593691166055,2.6923160407675035,-0.1841569429543089
1244,leehanhsiang,1,0.46610327551597286,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7857595915083548,-0.4395452511295755
1245,dapublockchain,1,0.4949613238439413,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7456805861898304,-0.3931110132795271
1246,rickyyyheaelr,0,0.5050082968758491,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7701190040669794,-0.2538082997293816
1247,ced185crypto,0,0.518309800803028,-0.2691041567614963,0.0513890884265141,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7593661002010339,-0.1261141456417483
1248,Maoru0123,0,0.5475741885747276,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.6382957245698645,-0.0653150324899997,-0.2421997402668695
1249,junoware,0,0.6210490091090273,-0.1278661834894312,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.0369664677525067,-0.3698938943545028
1250,benkevo,0,0.604129561131414,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5276898987256605,-0.4163281322045513
1251,kenyen8407,0,0.5508816878958771,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4025651991946571,1.6151697737350696
1252,DenisGribanov,0,0.6031343871298441,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,0.4547344999357329,2.776025719986281
1253,abrahamtas,0,0.5398255327686086,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.3400028494291555,0.698093576196612
1254,enrbh,0,0.5516835509575055,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,0.2014306740160956,-0.6382957245698645,-0.2559346919317626,0.0480142462959334
1255,decryptifyingtheodds,0,0.5483343097270239,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.6382957245698645,-0.2539796185015907,-0.3931110132795271
1256,oguzpeker,0,0.6006951460095309,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,0.7919846666403904,-0.1261141456417483
1257,Elkesonhang,0,0.6169045998104147,-0.092556690171415,-0.1700994446701334,-0.1152452724593598,-0.0675172724375685,-0.6382957245698645,0.2220807617452735,-0.2654168591918937
1258,dlwkemdlw,1,0.48683195688090863,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.780871907932925,-0.3815024538170149
1260,n1024829,0,0.5474664453048834,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.3419579228593274,-0.3118510970419422
1261,robinlee05,0,0.5398636075055498,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,1.3247421763622405,0.9650904438343908
1262,BanZangxiansheng,0,0.514891230356162,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.6860508465695866,-0.1145055861792362
1263,w-owbagger,1,0.467383496575581,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7847820547932689,-0.4279366916670634
1264,dominolu,0,0.6422682804624302,0.1546097630546988,-0.1700994446701334,-0.084359278063712,-0.0555640303729612,-0.6382957245698645,2.2172331972357253,0.6284422194215393
1265,ameethdevadas,0,0.542977276847491,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4211383967812904,1.4178242628723634
1266,acolytec3,0,0.6534735855580609,3.5090116282662445,0.9373432208131044,0.2245006658927653,-0.0675172724375685,-0.6382957245698645,1.3794842324070544,-0.3002425375794301
1267,ItriMistie,1,0.47072810899175155,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.782826981363097,-0.4047195727420392
1268,Onekertas1,1,0.4724244621150222,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7359052190389708,0.1524912814585425
1269,Ace1314520,0,0.6278804364186183,-0.1631756768074475,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.4387340576528378,-0.3931110132795271
1270,Taurusbsc,1,0.4957981391165768,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.672365332558383,-0.0912884672542119
1271,liujianywfh,0,0.5755169926658005,-0.2337946634434801,0.2728776215231617,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.3302274822782958,-0.2073740618793331
1272,frank343,0,0.5448926652727728,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.1458328979685684,0.3498367923212485
1273,chiapudding000,0,0.5080925996303124,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6987588238657041,-0.4163281322045513
1274,mkultrac44250144,1,0.4689963415837528,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6889834567148445,0.7097021356591242
1275,jia1430,0,0.6455294357214612,-0.0572471968533987,-0.1700994446701334,0.8267775566078964,0.2791267474360431,-0.0034808219472112,-0.3400028494291555,-0.2189826213418453
1276,wangyoucheng12,0,0.6048733576697074,-0.1631756768074475,-0.1700994446701334,-0.1306882696571836,-0.0376341672760502,-0.6382957245698645,-0.6088254460777954,-0.4163281322045513
1277,edwardtay,0,0.6340004682717855,0.1193002697366826,0.4943661546198092,-0.0689162808658881,0.0161554220146825,3.170593691166055,2.330627456185697,-0.2770254186544059
1279,brbenji,0,0.6679070445182802,0.1193002697366826,0.2728776215231617,-0.084359278063712,-0.0495874093406575,1.2661489832980952,0.4987236521146013,-0.2538082997293816
1280,kingo-au,0,0.5471691276657689,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.2657100590826222,-0.0564627888666756
1281,temptemp3,0,0.6831238186138373,5.097938827576977,5.367113882746055,0.3634876406731802,0.2731501264037395,1.2661489832980952,1.1302123700601336,0.1989255193085909
1282,hjwshr,1,0.4750815226283711,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7231972417428532,0.3034025544712
1283,lvthrn,0,0.5703272675594704,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,-0.0907309870822347,-0.288633978116918
1284,manapixels,0,0.6570654481988483,0.5430141895528778,-0.1700994446701334,-0.0689162808658881,-0.0495874093406575,1.9009638859207485,1.4860357343514246,-0.2770254186544059
1285,Geoflohan,0,0.5346639218365439,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.6899609934299304,-0.3815024538170149
1286,Donady,0,0.532510140178691,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.6860508465695866,-0.4163281322045513
1287,pilotlegoid,0,0.544550278552954,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4250485436416343,-0.3582853348919907
1288,kuangzhicheng203,0,0.6350866208033422,-0.1631756768074475,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,2.5357787885434013,-0.4445992779433536,-0.3931110132795271
1289,zhuzhengxing12,0,0.5654278895600144,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.3810593914627659,0.2685768760836637
1290,Bind,0,0.6814391102305619,0.5783236828708941,2.7092514855862846,0.1163996855079982,0.314986473629865,1.2661489832980952,2.3492006537723302,-0.2189826213418453
1291,arasharg,0,0.6462597850291312,0.0133717897826337,-0.1700994446701334,-0.0380302864702404,-0.0555640303729612,-0.6382957245698645,1.7294423764078295,0.2685768760836637
1292,SimChrOni,1,0.4738124513052786,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.781849444648011,-0.3931110132795271
1293,sarveshagra,0,0.5800947221905328,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,1.2661489832980952,-0.6273986436644288,-0.4279366916670634
1294,kavishsethi89,0,0.5575735095344144,0.2605382430087476,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,1.2661489832980952,-0.7447030494747444,-0.2538082997293816
1295,mikeki,0,0.6607396559320979,1.0373470960051057,0.9373432208131044,0.1936146714971176,0.0340852851115935,1.2661489832980952,3.4205808935065463,0.2801854355461758
1296,hrkw-lab,0,0.563150167646289,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.432868837362322,2.752808601061257
1297,Dmitral,0,0.5096650984411164,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6899609934299304,-0.4395452511295755
1298,zcai1,0,0.6534613757805532,0.2252287496907314,-0.1700994446701334,-0.0380302864702404,-0.0316575462437466,0.6313340806754419,1.657104659491468,-0.1841569429543089
1299,crispi9336,0,0.5104180144376782,-0.2691041567614963,-0.1700994446701334,-0.1152452724593598,-0.0675172724375685,-0.0034808219472112,-0.675297942703641,0.3266196733962243
1300,ashkan6868,0,0.5386087579308543,-0.2337946634434801,-0.1700994446701334,-0.1152452724593598,-0.0675172724375685,-0.6382957245698645,-0.6244660335191708,-0.4047195727420392
1301,cnwino,0,0.572014039555425,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.59318485863642,-0.4163281322045513
1302,TherealDev22,0,0.5570252190172726,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6117580562230533,-0.3815024538170149
1303,ssteiger,0,0.6660429312640652,0.2605382430087476,-0.1700994446701334,0.3017156518818847,0.0101788009823789,2.5357787885434013,1.7470380372793768,-0.3698938943545028
